period_start,period_end,hospital_code,hospital,triage_category,measure_code,measure_name,measure_alias,value,units,source,fetched_utc
2019-07-01,2020-06-30,H0333,Angliss Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,184.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,18491.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,12196.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,13894.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,375.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,330.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,467.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,182.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,160.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2019-07-01,2020-06-30,H0333,Angliss Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,224.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,47.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,41.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,81.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,62.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,53.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,55.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,30.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,40.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,75.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,80.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,77.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,11116.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2195.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,415.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,19235.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,29141.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,65161.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,11174.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,2829.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,33804.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,415.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,20785.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,31357.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,29956.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,579.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,443.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,710.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,All patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,255.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Not subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,198.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0330,Box Hill Hospital,Subsequently admitted patients,MYH0036,Median time (50%) patients departed emergency department,median_time_departed_min,323.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,50.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,43.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,77.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,61.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,34.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,58.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,29.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0005,Percentage of patients who depart the emergency department within four hours of arrival,pct_depart_within_4hr,43.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,74.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,89.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,100.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,80.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0010,Percentage of patients who commenced treatment within the recommended time,pct_seen_on_time,76.0,percent,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0011,Number of patients presenting to the emergency department,presentations_count,7937.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,2679.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0011,Number of patients presenting to the emergency department,presentations_count,426.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,17650.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0011,Number of patients presenting to the emergency department,presentations_count,22252.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,52921.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Emergency,MYH0012,Number of patients presenting to the emergency department,presentations_count,7967.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Non-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,2972.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,34758.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Resuscitation,MYH0012,Number of patients presenting to the emergency department,presentations_count,426.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Semi-Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,18712.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Subsequently admitted patients,MYH0012,Number of patients presenting to the emergency department,presentations_count,18163.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Urgent,MYH0012,Number of patients presenting to the emergency department,presentations_count,22843.0,patients,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],All patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,601.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
2020-07-01,2021-06-30,H0332,Maroondah Hospital [East Ringwood],Not subsequently admitted patients,MYH0013,Time until most patients (90%) departed the emergency department,p90_time_departed_min,465.0,minutes,AIHW MyHospitals API,2026-04-26T03:37:58Z
